"time","jiangan","jianghan","qiaokou","hanyang","wuchang","qingshan","hongshan","dongxihu","caidian","jiangxia","huangpi","xinzhou","hannan","total"
"1517432400","8","14","3","13","15","5","14","5","2","7","3","0","1","90"
"1517421600","14","10","1","3","13","0","2","4","1","1","3","0","0","52"
"1517436000","10","17","8","22","22","9","21","19","10","6","11","1","0","156"
"1517439600","27","51","18","52","51","14","43","34","11","22","6","0","2","331"
"1517443200","57","70","19","48","88","25","65","32","18","26","15","0","2","465"
"1517446800","42","70","28","44","67","25","67","43","10","30","11","0","0","437"
"1517450400","46","80","23","58","89","9","52","35","10","21","12","0","0","435"
"1517454000","57","84","32","60","91","13","60","32","15","28","6","0","0","478"
"1517457600","51","80","25","54","101","29","71","51","21","16","7","0","0","506"
"1517461200","60","86","38","56","105","37","75","44","16","27","7","0","0","551"
"1517464800","46","72","31","74","82","24","54","27","13","24","2","0","0","449"
"1517468400","49","66","26","53","78","21","54","47","10","19","11","0","2","436"
"1517425200","4","7","3","5","3","1","0","3","1","0","0","0","0","27"
"1517414400","18","51","8","29","38","7","23","22","9","7","8","0","2","222"
"1517418000","5","12","4","10","7","2","12","10","4","10","4","0","0","80"
"1517428800","6","4","1","2","4","1","5","4","0","3","1","0","0","31"
"1517472000","56","71","18","42","83","27","50","40","14","32","8","1","1","443"
"1517475600","37","46","15","54","71","33","73","23","17","39","6","0","0","414"
"1517479200","38","61","21","63","61","19","62","22","18","26","6","0","0","397"
"1517482800","59","72","41","76","73","21","66","37","18","29","12","0","0","504"
"1517490000","47","74","31","75","65","16","47","37","15","20","7","1","0","435"
"1517486400","51","65","24","43","84","17","50","32","9","20","4","1","1","401"
"1517493600","31","51","42","50","60","16","33","41","9","9","14","0","1","357"
"1517497200","29","24","14","39","39","13","31","14","13","16","5","0","1","238"
"1517500800","29","27","5","18","29","11","21","13","5","11","3","0","1","173"
"1517504400","5","9","12","13","13","0","7","5","1","2","2","0","0","69"
"1517511600","8","2","1","3","1","1","1","6","0","0","1","0","0","24"
"1517508000","4","8","2","4","8","0","3","2","0","2","2","0","0","35"
"1517515200","0","1","1","4","2","0","3","0","1","1","0","0","0","13"
"1517518800","5","7","2","8","4","1","2","8","1","1","3","0","0","42"
"1517522400","11","20","5","14","24","6","28","17","4","13","1","0","0","143"
"1517526000","20","44","15","32","42","16","56","18","16","30","2","0","0","291"
"1517529600","40","63","20","59","70","14","64","35","15","29","9","0","1","419"
"1517536800","49","59","26","53","66","17","54","35","13","28","10","0","0","410"
"1517533200","41","83","16","57","83","18","55","35","8","24","3","0","1","424"
"1517540400","54","86","23","69","79","14","60","52","18","29","13","2","0","499"
"1517544000","62","105","30","85","76","19","42","54","23","15","10","0","0","521"
"1517547600","53","94","33","70","65","21","44","53","17","20","13","0","0","483"
"1517551200","55","65","23","62","73","18","69","29","15","34","12","0","0","455"
"1517554800","36","58","26","65","60","9","48","34","17","23","7","0","1","384"
"1517558400","43","58","32","62","70","17","55","42","21","25","6","0","0","431"
"1517565600","37","60","21","56","58","18","64","40","21","40","5","0","0","420"
"1517562000","38","58","24","55","66","26","42","36","20","22","6","0","0","393"
"1517569200","42","55","23","65","53","19","61","44","25","29","18","0","1","435"
"1517572800","43","80","32","55","78","11","49","36","16","21","6","1","0","428"
"1517576400","51","62","31","54","62","14","41","42","9","16","12","0","1","395"
"1517580000","34","65","25","55","59","8","40","38","11","16","3","0","1","355"
"1517583600","25","52","23","47","40","7","42","20","7","18","4","0","2","287"
"1517590800","7","15","8","15","14","1","8","14","5","5","5","0","0","97"
"1517594400","10","9","4","21","13","1","4","9","2","0","2","0","0","75"
"1517587200","26","31","16","27","34","3","20","21","3","7","3","0","0","191"
"1517598000","6","5","4","11","4","2","0","5","4","1","1","0","0","43"
"1517601600","4","12","4","4","3","0","2","9","0","0","1","0","0","39"
"1517605200","6","6","3","4","8","1","5","4","0","0","1","0","0","38"
"1517608800","9","23","4","15","22","5","20","10","4","8","2","0","0","122"
"1517612400","16","35","11","20","32","4","19","22","3","12","4","0","0","178"
"1517616000","36","60","29","64","52","9","38","44","33","13","9","0","0","387"
"1517619600","37","66","18","40","71","10","41","26","7","20","8","1","0","345"
"1517623200","52","78","17","51","82","7","42","34","14","12","9","1","2","401"
"1517626800","50","94","42","94","78","16","57","54","18","29","7","1","0","540"
"1517630400","42","78","40","88","87","27","65","51","16","23","12","0","0","529"
"1517637600","38","66","21","61","97","18","61","38","15","13","3","0","0","431"
"1517641200","48","71","31","56","79","26","51","38","11","14","12","0","1","438"
"1517634000","50","107","35","77","85","16","55","48","16","30","7","0","0","526"
"1517644800","38","65","26","70","60","11","42","40","28","21","10","0","1","412"
"1517648400","37","49","33","58","42","18","39","40","25","20","12","0","0","373"
"1517652000","29","48","33","49","51","14","28","29","15","9","4","0","1","310"
"1517655600","36","77","41","60","62","15","37","34","16","10","3","0","0","391"
"1517659200","38","80","38","80","54","19","47","37","19","26","2","0","1","441"
"1517666400","50","72","39","63","69","11","46","50","12","20","9","0","1","442"
"1517662800","52","76","48","72","79","10","49","53","17","20","9","0","0","485"
"1517670000","43","54","29","60","68","6","27","23","9","9","5","1","1","335"
"1517673600","26","32","17","25","35","8","24","15","8","14","6","1","0","211"
"1517677200","17","26","8","15","29","4","16","9","3","7","2","0","0","136"
"1517680800","7","8","7","8","9","0","4","3","0","2","1","0","0","49"
"1517684400","4","6","5","7","5","0","0","6","0","1","1","0","0","35"
"1517688000","0","3","2","5","2","0","2","0","0","1","0","0","0","15"
"1517691600","4","2","1","7","8","5","10","1","1","1","1","0","1","42"
"1517695200","8","14","5","12","13","3","11","11","5","7","3","0","0","92"
"1517698800","23","32","8","25","28","7","28","19","4","16","2","0","0","192"
"1517702400","21","45","22","49","41","11","47","25","28","16","3","0","0","308"
"1517706000","32","52","13","48","63","8","42","40","20","14","13","0","0","345"
"1517709600","44","66","30","75","71","16","52","44","18","19","9","1","0","445"
"1517713200","47","87","26","76","72","18","54","36","15","24","7","0","1","463"
"1517716800","44","72","40","86","87","22","47","35","14","16","7","0","0","470"
"1517720400","50","70","43","94","71","17","40","57","41","14","11","0","0","508"
"1517724000","40","61","25","57","64","22","48","25","12","27","6","0","0","387"
"1517727600","42","56","31","56","76","14","39","21","19","24","7","0","1","386"
"1517734800","40","66","32","59","73","40","75","49","16","27","9","0","1","487"
"1517731200","55","79","42","77","82","24","52","42","14","24","5","0","0","496"
"1517738400","35","63","30","52","74","27","49","42","12","16","11","0","1","412"
"1517745600","55","76","37","45","63","18","53","39","9","28","4","1","0","428"
"1517742000","40","74","26","55","68","9","49","36","10","20","10","0","0","397"
"1517752800","41","57","32","40","62","19","53","38","12","21","6","1","3","385"
"1517756400","30","63","20","40","52","12","34","35","4","12","3","0","1","306"
"1517749200","46","72","23","54","72","7","53","35","15","13","7","0","2","399"
"1517760000","24","33","9","20","22","2","9","23","4","5","9","0","0","160"
"1517763600","5","11","3","19","15","0","8","6","2","6","3","0","0","78"
"1517767200","10","8","6","5","6","1","4","5","2","2","1","0","0","50"
"1517770800","1","4","2","9","4","0","4","0","0","5","1","0","0","30"
"1517774400","4","8","2","4","3","0","4","3","0","3","0","0","0","31"
"1517778000","4","7","5","10","8","8","7","4","1","3","0","0","0","57"
"1517781600","6","29","12","26","22","5","18","24","4","8","6","0","0","160"
"1517785200","19","41","21","45","46","16","36","30","14","16","4","0","0","288"
"1517788800","34","55","24","58","75","13","51","30","11","27","4","1","0","383"
"1517792400","46","74","24","46","65","31","74","49","11","31","8","2","0","461"
"1517799600","49","86","30","71","83","17","60","49","18","22","9","0","0","494"
"1517796000","50","96","30","62","88","31","60","43","13","22","13","1","0","509"
"1517803200","42","72","36","61","74","28","57","34","17","25","4","0","3","453"
"1517806800","51","85","29","74","76","20","54","51","20","15","9","1","1","486"
"1517810400","39","60","28","56","85","12","55","26","10","24","6","1","0","402"
"1517814000","36","75","38","63","78","19","76","47","10","34","11","0","0","487"
"1517817600","36","67","30","67","69","20","66","61","18","30","10","0","0","474"
"1517821200","41","56","24","68","75","20","55","31","17","20","8","0","2","417"
"1517824800","28","41","16","47","60","13","57","25","13","31","8","0","0","339"
"1517828400","56","87","24","64","66","18","50","42","14","26","10","0","0","457"
"1517832000","56","82","29","67","90","30","50","42","10","14","6","0","2","478"
"1517835600","52","73","41","76","75","21","64","47","14","22","6","1","0","492"
"1517839200","48","62","35","67","83","20","72","24","17","29","6","0","1","464"
"1517842800","39","41","25","53","51","14","43","23","13","24","3","0","1","330"
"1517846400","34","43","11","29","33","9","24","19","5","14","7","0","0","228"
"1517853600","8","8","4","8","10","0","6","3","1","5","0","0","0","53"
"1517850000","12","14","4","10","18","0","10","11","2","4","6","0","0","91"
"1517857200","6","7","4","4","4","0","2","5","2","2","1","0","0","37"
"1517860800","0","15","4","5","0","0","1","9","1","0","0","0","0","35"
"1517864400","4","4","3","10","7","0","7","6","2","6","1","0","0","50"
"1517868000","9","21","8","14","16","6","9","18","4","3","10","0","0","118"
"1517871600","31","44","20","36","35","16","36","28","8","22","5","0","0","281"
"1517875200","37","67","25","63","61","22","58","38","20","23","4","1","1","420"
"1517878800","40","81","36","58","87","13","71","46","11","26","16","2","2","489"
"1517886000","52","90","26","52","73","15","45","55","17","18","10","3","2","458"
"1517882400","58","99","41","71","87","20","63","47","14","29","13","2","2","546"
"1517889600","47","79","36","63","83","32","53","49","12","13","13","0","0","480"
"1517896800","66","90","27","61","95","21","52","49","15","16","8","0","1","501"
"1517900400","49","67","23","48","77","28","42","46","21","19","9","0","0","429"
"1517904000","38","72","32","60","73","12","58","49","8","28","13","1","0","444"
"1517907600","39","66","32","84","74","28","55","35","20","20","10","0","0","463"
"1517893200","58","89","28","67","84","32","58","52","15","24","9","0","0","516"
"1517911200","62","71","43","84","61","20","52","50","33","32","16","0","1","525"
"1517914800","60","79","33","67","85","16","65","55","22","21","14","0","1","518"
"1517918400","57","61","27","87","86","17","55","49","25","23","11","0","0","498"
"1517922000","53","78","34","58","65","27","50","56","12","24","13","0","2","472"
"1517929200","41","36","20","42","54","12","34","21","9","15","6","0","2","292"
"1517932800","34","44","12","33","38","4","15","19","4","8","2","0","0","213"
"1517925600","49","71","19","50","79","16","42","42","14","15","11","0","2","410"
"1517936400","10","19","11","19","18","2","13","11","0","7","2","0","0","112"
"1517940000","7","12","5","13","11","3","7","9","1","5","3","0","0","76"
"1517943600","5","6","0","2","5","1","3","8","0","0","3","0","0","33"
"1517947200","5","5","1","2","5","0","3","4","1","1","0","0","0","27"
"1517950800","11","23","1","9","10","1","6","15","3","2","4","0","0","85"
"1517954400","12","18","9","19","22","2","13","15","5","8","5","1","0","129"
"1517958000","26","45","16","36","54","16","41","22","11","11","8","1","1","288"
"1517965200","60","77","26","69","104","26","69","41","20","19","6","0","1","518"
"1517961600","52","72","23","50","94","30","58","39","16","18","10","1","1","464"
"1517972400","65","108","39","76","104","31","73","50","21","37","12","0","1","617"
"1517968800","80","97","42","76","110","27","67","65","13","26","11","2","3","619"
"1517976000","61","104","30","84","106","26","58","47","17","25","8","1","0","567"
"1517979600","62","90","42","89","87","27","62","53","20","27","19","0","1","579"
"1517983200","44","83","45","65","85","23","58","48","15","30","12","0","1","509"
"1517986800","56","75","24","70","83","40","75","64","25","28","11","0","0","551"
"1517990400","47","58","40","75","81","25","68","39","33","30","9","0","2","507"
"1517994000","49","64","29","62","76","21","68","38","16","36","11","0","1","471"
"1517997600","31","61","40","69","73","19","73","39","16","29","8","0","2","460"
"1518001200","59","82","26","67","93","18","66","53","10","27","7","0","0","508"
"1518004800","59","69","23","65","100","16","65","35","14","20","4","0","0","470"
"1518008400","46","63","32","73","91","22","88","46","11","37","11","0","1","521"
"1518015600","35","59","33","66","66","9","39","39","15","14","10","2","1","388"
"1518012000","48","87","34","73","75","15","64","43","8","23","15","1","1","487"
"1518019200","23","50","14","25","39","10","30","24","8","16","5","0","2","246"
"1518022800","13","17","10","20","20","5","26","12","4","10","3","0","1","141"
"1518026400","7","12","5","6","12","0","9","4","1","4","1","0","0","61"
"1518030000","8","9","2","3","6","1","4","5","0","3","2","0","0","43"
"1518033600","3","3","1","3","4","0","2","4","1","0","2","0","0","23"
"1518037200","2","14","2","15","10","1","5","10","4","2","2","0","0","67"
"1518040800","10","14","10","19","17","8","17","18","6","1","4","0","0","124"
"1518044400","17","33","17","37","46","8","40","18","5","19","4","0","0","244"
"1518048000","36","58","20","58","72","23","53","36","25","13","7","1","0","402"
"1518051600","55","73","36","63","97","34","71","53","20","24","10","0","0","536"
"1518058800","75","101","38","81","130","32","80","47","19","26","10","1","0","640"
"1518055200","73","98","41","78","110","19","54","41","15","26","7","0","0","562"
"1518062400","59","102","54","66","101","49","83","68","14","36","6","0","0","638"
"1518066000","58","119","43","81","87","27","55","57","26","27","7","0","0","587"
"1518069600","67","83","32","79","107","24","65","56","34","28","13","0","0","588"
"1518073200","64","99","27","76","89","33","56","55","40","28","12","0","0","579"
"1518080400","53","93","41","95","83","32","65","59","28","23","13","0","0","585"
"1518076800","62","83","37","97","92","35","72","54","32","33","9","0","1","607"
"1518084000","42","92","34","54","58","9","48","66","18","30","11","1","0","463"
"1518087600","61","83","37","74","83","16","62","67","13","26","19","0","1","542"
"1518091200","53","83","30","88","86","8","55","59","19","27","12","1","1","522"
"1518094800","71","76","34","86","104","32","59","56","16","20","10","0","1","565"
"1518098400","76","95","49","72","94","21","58","65","19","23","15","2","0","589"
"1518102000","38","77","43","96","62","15","40","42","18","13","10","0","1","455"
"1518105600","34","48","15","42","41","10","29","25","7","17","4","0","3","275"
"1518109200","17","17","9","15","14","2","15","14","3","8","4","0","0","118"
"1518112800","15","13","4","6","14","1","11","19","2","5","5","0","0","95"
"1518116400","8","14","2","7","5","2","5","10","0","4","2","0","0","59"
"1518123600","11","18","4","7","21","10","15","10","0","4","2","0","0","102"
"1518120000","5","8","2","5","7","1","6","5","2","3","1","0","0","45"
"1518127200","14","26","8","24","35","13","22","20","7","3","3","0","0","175"
"1518134400","54","67","32","84","70","24","77","62","25","28","15","0","0","538"
"1518130800","35","59","18","40","55","17","55","32","11","26","5","0","0","353"
"1518138000","72","95","28","56","98","19","77","65","15","27","13","0","0","565"
"1518141600","60","106","37","70","111","43","85","51","15","33","9","1","0","621"
"1518145200","52","88","36","90","111","29","80","45","18","33","4","1","0","587"
"1518148800","49","86","33","73","91","27","61","52","23","20","7","0","1","523"
"1518152400","58","106","31","68","92","26","73","60","21","21","11","0","2","569"
"1518156000","56","109","45","105","104","25","68","57","23","27","7","0","1","627"
"1518159600","59","102","30","89","106","28","74","43","24","30","6","0","1","592"
"1518166800","40","64","25","94","84","31","80","50","21","35","12","0","1","537"
"1518163200","65","90","39","79","111","35","69","63","22","27","11","0","0","611"
"1518170400","45","58","24","79","72","30","78","47","17","42","16","13","1","522"
"1518174000","79","93","37","66","103","21","73","51","14","37","11","0","0","585"
"1518181200","69","76","34","71","105","25","75","50","9","28","16","1","0","559"
"1518177600","55","83","33","77","102","20","82","41","18","28","7","0","0","546"
"1518184800","54","82","37","80","91","19","74","56","15","24","16","1","2","551"
"1518188400","56","68","25","57","77","20","64","56","12","23","14","1","0","473"
"1518192000","39","71","18","39","51","5","26","39","8","13","6","0","1","316"
"1518195600","17","33","11","25","24","6","20","19","3","8","4","0","0","170"
"1518202800","10","9","3","9","15","1","7","7","1","4","2","0","0","68"
"1518199200","16","18","7","18","16","0","12","12","4","5","4","0","0","112"
"1518206400","5","6","3","5","5","3","13","5","1","6","1","0","2","55"
"1518210000","11","14","4","6","15","8","11","10","1","3","2","0","1","86"
"1518213600","14","22","8","16","32","12","27","19","5","6","6","0","0","167"
"1518217200","28","36","20","43","54","14","35","32","14","8","3","0","0","287"
"1518220800","37","73","25","58","82","22","62","35","20","15","11","0","0","440"
"1518224400","64","93","46","82","93","23","75","70","20","24","15","2","0","607"
"1518231600","71","109","57","91","119","31","69","78","20","22","12","0","1","680"
"1518228000","77","123","45","68","99","33","61","88","16","23","14","0","2","649"
"1518235200","93","120","54","88","115","28","71","58","21","31","16","1","0","696"
"1518238800","86","100","53","98","122","34","70","61","16","24","8","0","1","673"
"1518242400","72","110","45","73","123","26","67","53","13","17","5","0","0","604"
"1518246000","70","101","38","65","97","25","62","68","16","26","13","0","0","581"
"1518249600","80","90","36","77","78","34","65","64","17","22","22","1","0","586"
"1518253200","57","70","25","69","84","31","63","37","14","26","15","1","2","494"
"1518256800","60","90","42","73","96","18","74","57","16","26","17","0","0","569"
"1518260400","68","105","35","75","87","22","54","73","12","27","11","0","1","570"
"1518267600","65","98","38","85","93","27","80","70","16","30","15","0","1","618"
"1518264000","65","117","59","74","101","21","47","68","13","9","17","1","0","592"
"1518271200","66","76","40","84","77","19","71","55","23","30","14","0","4","559"
"1518274800","52","75","39","58","67","13","54","56","10","22","10","0","1","457"
"1518278400","30","58","22","52","33","5","22","38","13","13","10","1","0","297"
"1518282000","19","31","10","17","17","1","16","28","5","9","6","1","1","161"
"1518285600","7","15","8","13","9","2","9","18","2","4","1","0","0","88"
"1518289200","10","14","5","8","11","0","3","3","1","2","1","0","0","58"
"1518296400","5","13","6","12","20","6","21","8","5","5","2","0","0","103"
"1518292800","0","4","3","6","4","0","3","3","1","1","1","0","0","26"
"1518300000","12","25","12","19","28","9","22","25","5","10","5","0","0","172"
"1518303600","22","46","19","37","45","7","38","30","5","24","6","0","0","279"
"1518307200","52","66","24","56","88","22","83","46","9","33","7","0","0","486"
"1518310800","71","92","28","68","97","31","70","61","17","29","11","0","0","575"
"1518314400","48","105","54","92","90","16","73","41","24","35","10","0","0","588"
"1518318000","68","90","44","82","102","27","64","58","19","20","13","0","1","588"
"1518321600","75","122","54","94","116","34","62","69","14","14","16","0","1","671"
"1518328800","81","94","46","105","115","28","69","51","22","23","14","0","1","649"
"1518325200","67","93","33","78","99","38","74","76","24","19","18","0","0","619"
"1518332400","51","86","33","102","87","29","69","67","23","29","16","1","0","593"
"1518336000","64","88","40","88","108","35","76","49","20","36","7","1","0","612"
"1518339600","63","109","30","77","88","22","58","78","23","27","15","0","2","592"
"1518343200","82","84","31","66","95","24","63","69","18","22","24","0","0","578"
"1518346800","73","105","27","74","111","22","79","61","17","42","14","0","2","627"
"1518350400","75","95","39","86","98","20","65","76","17","24","13","0","1","609"
"1518361200","44","68","28","62","59","19","50","37","13","27","5","1","0","413"
"1518357600","81","86","27","67","102","22","60","52","9","22","18","2","2","550"
"1518354000","66","113","49","87","88","28","59","71","17","20","15","0","0","613"
"1518364800","27","42","22","42","42","12","24","27","4","8","7","0","1","258"
"1518368400","10","25","5","15","13","1","13","14","6","6","2","0","0","110"
"1518372000","8","10","4","10","12","2","8","5","3","1","1","0","0","64"
"1518379200","8","8","2","6","6","3","6","9","0","1","4","0","0","53"
"1518382800","13","15","6","9","8","1","8","17","3","5","5","0","0","90"
"1518375600","7","10","1","6","11","1","5","5","0","2","2","0","0","50"
"1518386400","12","24","8","21","29","6","23","21","4","8","3","0","0","159"
"1518390000","24","51","21","42","42","13","43","30","19","10","6","0","0","301"
"1518393600","52","79","31","66","73","18","63","48","21","38","14","0","0","503"
"1518404400","83","114","42","94","99","39","66","66","27","27","12","0","1","670"
"1518400800","75","103","31","97","120","35","71","60","28","24","15","0","0","659"
"1518397200","79","111","45","70","103","33","70","61","16","31","8","1","1","629"
"1518408000","63","110","44","89","132","25","70","59","12","16","17","1","0","638"
"1518411600","67","111","38","77","93","25","65","67","15","21","12","0","1","592"
"1518415200","62","113","33","70","95","22","51","55","12","19","11","0","1","544"
"1518422400","78","109","44","96","125","34","80","56","23","30","15","1","0","691"
"1518418800","80","104","43","97","113","30","65","78","22","19","16","0","0","667"
"1518429600","53","84","33","75","107","33","65","69","13","27","12","1","2","574"
"1518426000","72","87","36","103","114","32","79","44","15","17","11","3","22","635"
"1518433200","70","91","31","46","100","22","49","53","12","22","15","1","2","514"
"1518436800","74","85","43","62","94","21","52","46","13","19","9","0","1","519"
"1518440400","72","93","28","68","115","18","60","52","7","21","12","0","2","548"
"1518447600","62","75","24","42","87","28","55","36","10","17","8","1","1","446"
"1518444000","53","84","35","60","91","15","68","57","7","20","11","1","2","504"
"1518451200","10","14","6","15","24","5","16","11","6","3","2","0","0","112"
"1518454800","5","6","3","4","4","1","3","3","2","0","0","0","0","31"
"1518458400","1","1","0","7","5","1","3","1","2","0","0","0","0","21"
"1518462000","3","2","1","5","4","0","2","2","0","1","1","0","0","21"
"1518465600","1","1","0","2","2","1","1","3","1","1","2","0","0","15"
"1518469200","5","10","1","4","4","0","1","8","0","0","2","0","0","35"
"1518476400","11","16","3","9","20","3","14","8","4","5","0","0","0","93"
"1518480000","9","23","12","28","21","3","30","9","8","9","5","1","0","158"
"1518483600","16","27","9","21","31","10","31","19","6","10","1","1","1","183"
"1518490800","14","25","15","18","24","7","16","15","2","7","4","1","1","149"
"1518472800","2","8","1","3","8","2","5","4","0","2","2","0","0","37"
"1518487200","18","23","12","18","29","9","20","9","1","7","0","0","0","146"
"1518498000","17","23","7","17","31","9","14","5","2","3","2","0","0","130"
"1518494400","18","20","4","20","24","7","21","15","4","6","10","0","0","149"
"1518501600","15","25","7","24","41","1","29","10","4","13","2","0","0","171"
"1518508800","11","21","5","24","33","9","27","16","7","7","5","1","0","166"
"1518505200","14","17","4","23","41","14","25","11","6","7","1","0","0","163"
"1518512400","22","22","13","16","30","7","24","14","2","11","3","0","0","164"
"1518516000","22","28","11","11","22","10","15","16","3","9","4","0","0","151"
"1518523200","23","22","5","15","33","9","23","8","4","7","5","0","0","154"
"1518519600","20","27","8","11","26","10","15","12","3","11","2","0","0","145"
"1518526800","11","14","10","18","27","4","19","5","1","6","2","0","0","117"
"1518530400","17","20","8","12","19","12","14","13","6","6","1","0","0","128"
"1518534000","12","25","13","15","16","4","8","16","2","3","2","1","2","119"
"1519401600","22","23","2","13","25","9","11","15","4","7","3","0","0","134"
"1519405200","8","12","4","7","8","1","2","4","1","1","1","0","0","49"
"1519408800","3","1","1","2","3","0","2","0","1","1","0","0","0","14"
"1519412400","7","5","0","4","5","2","2","6","0","0","1","0","0","32"
"1519416000","0","5","1","3","4","0","4","3","0","1","1","0","0","22"
"1519419600","2","6","2","6","9","3","7","4","1","3","1","0","0","44"
"1519423200","3","6","1","3","11","1","10","6","0","4","2","0","0","47"
"1519426800","24","21","8","13","27","5","15","15","4","6","3","0","0","141"
"1519430400","26","30","10","24","40","11","41","22","4","17","10","0","0","235"
"1519437600","40","56","21","35","62","12","57","25","4","25","5","1","0","343"
"1519441200","30","52","22","55","79","19","45","34","14","13","7","0","0","370"
"1519434000","29","52","16","28","37","11","49","26","9","23","4","0","0","284"
